,date,name_label,count
2008,2022-06-02,hasan nasrallah,157
2009,2022-06-02,hafiz saeed,43
2010,2022-06-02,faruq al-suri,1
2011,2022-06-02,ayman al-zawahiri,19
2012,2022-06-02,amadou koufa,1
2013,2022-06-02,ali saade,1
2014,2022-06-02,abdul wali,8
2015,2022-06-02,hasan izz-al-din,1
2016,2022-06-03,hasan nasrallah,208
2017,2022-06-03,ziyad al-nakhalah,2
2018,2022-06-03,sirajuddin haqqani,12
2019,2022-06-03,muhammad al-jawlani,7
2020,2022-06-03,mufti noor wali mehsud,4
2021,2022-06-03,jafar,24
2022,2022-06-03,iyad ag ghali,1
2023,2022-06-03,hamid al-jaziri,2
2024,2022-06-03,hasan izz-al-din,2
2025,2022-06-03,hafiz saeed,26
2026,2022-06-03,faruq al-suri,2
2027,2022-06-03,evgeny viktorovich gladkikh,1
2028,2022-06-03,daniel pearl,2
2029,2022-06-03,ayman al-zawahiri,9
2030,2022-06-03,abubakar shekau,1
2031,2022-06-03,abdul zakir,1
2032,2022-06-03,abdul wali,9
2033,2022-06-04,jafar,16
2034,2022-06-04,jamal saeed abdul rahim,1
2035,2022-06-04,mufti noor wali mehsud,3
2036,2022-06-04,muhammad al-jawlani,2
2037,2022-06-04,hasan izz-al-din,1
2038,2022-06-04,sanaullah ghafari,1
2039,2022-06-04,sirajuddin haqqani,67
2040,2022-06-04,hasan nasrallah,263
2041,2022-06-04,murat karayilan,1
2042,2022-06-04,ziyad al-nakhalah,8
2043,2022-06-04,faruq al-suri,1
2044,2022-06-04,fuad shukr,2
2045,2022-06-04,daniel pearl,11
2046,2022-06-04,ayman al-zawahiri,3
2047,2022-06-04,abubakar shekau,7
2048,2022-06-04,abdul wali,4
2049,2022-06-04,abdul saboor,1
2050,2022-06-04,abdul reza shahla'i,1
2051,2022-06-04,hafiz saeed,19
2052,2022-06-05,khalil al-rahman haqqani,1
2053,2022-06-05,jafar,20
2054,2022-06-05,mufti noor wali mehsud,1
2055,2022-06-05,hasan nasrallah,777
2056,2022-06-05,sirajuddin haqqani,49
2057,2022-06-05,ziyad al-nakhalah,3
2058,2022-06-05,muhammad al-jawlani,1
2059,2022-06-05,hafiz saeed,32
2060,2022-06-05,ayman al-zawahiri,6
2061,2022-06-05,amadou koufa,1
2062,2022-06-05,ali qasir,2
2063,2022-06-05,abubakar shekau,3
2064,2022-06-05,abu ubaidah (direye),2
2065,2022-06-05,abdul wali,23
2066,2022-06-05,abdul saboor,2
2067,2022-06-05,abdul reza shahla'i,1
2068,2022-06-05,daniel pearl,3
2069,2022-06-06,daniel pearl,1
2070,2022-06-06,hasan izz-al-din,2
2071,2022-06-06,hasan nasrallah,1227
2072,2022-06-06,ismail haniyeh,1
2073,2022-06-06,sirajuddin haqqani,10
2074,2022-06-06,khalil al-rahman haqqani,1
2075,2022-06-06,muhammad al-jawlani,1
2076,2022-06-06,muhammad kawtharani,1
2077,2022-06-06,jafar,118
2078,2022-06-06,hafiz saeed,23
2079,2022-06-06,ali qasir,7
2080,2022-06-06,diosdado cabello rondón,1
2081,2022-06-06,ayman al-zawahiri,12
2082,2022-06-06,ziyad al-nakhalah,1
2083,2022-06-06,ali atwa,1
2084,2022-06-06,adnan hussein kawtharani,8
2085,2022-06-06,abubakar shekau,3
2086,2022-06-06,abdul wali,5
2087,2022-06-06,abdul reza shahla'i,5
2088,2022-06-06,abdikadir mohamed abdikadir,1
2089,2022-06-06,faruq al-suri,1
2090,2022-06-07,ibrahim taher,1
2091,2022-06-07,ismail haniyeh,12
2092,2022-06-07,hasan nasrallah,1747
2093,2022-06-07,jafar,18
2094,2022-06-07,hasan izz-al-din,20
2095,2022-06-07,muhammad al-jawlani,4
2096,2022-06-07,sayf al-adl,4
2097,2022-06-07,sirajuddin haqqani,19
2098,2022-06-07,mufti noor wali mehsud,3
2099,2022-06-07,hafiz saeed,44
2100,2022-06-07,radullan sahiron,1
2101,2022-06-07,ayman al-zawahiri,16
2102,2022-06-07,abdul rahman yasin,1
2103,2022-06-07,faruq al-suri,1
2104,2022-06-07,abdul wali,14
2105,2022-06-07,abu ubaidah (direye),1
2106,2022-06-07,abdul reza shahla'i,1
2107,2022-06-07,adnan abu walid al-sahrawi,1
2108,2022-06-07,ali qasir,2
2109,2022-06-07,ali saade,1
2110,2022-06-07,amadou koufa,1
2111,2022-06-07,abubakar shekau,5
2112,2022-06-08,jafar,5
2113,2022-06-08,zulkarnaen,1
2114,2022-06-08,sirajuddin haqqani,27
2115,2022-06-08,sayf al-adl,6
2116,2022-06-08,salim jamil ayyash,2
2117,2022-06-08,muhammad al-jawlani,1
2118,2022-06-08,mangal bagh,1
2119,2022-06-08,hasan nasrallah,206
2120,2022-06-08,hafiz saeed,19
2121,2022-06-08,ayman al-zawahiri,17
2122,2022-06-08,amadou koufa,2
2123,2022-06-08,ali qasir,2
2124,2022-06-08,adnan abu walid al-sahrawi,1
2125,2022-06-08,abubakar shekau,3
2126,2022-06-08,abdul wali,21
2127,2022-06-08,abdul saboor,2
2128,2022-06-08,hasan izz-al-din,1
2129,2022-06-09,jafar,5
2130,2022-06-09,jamal saeed abdul rahim,23
2131,2022-06-09,mufti noor wali mehsud,1
2132,2022-06-09,muhammad al-jawlani,7
2133,2022-06-09,ziyad al-nakhalah,3
2134,2022-06-09,sayf al-adl,9
2135,2022-06-09,steve welsh,1
2136,2022-06-09,suellen tennyson,2
2137,2022-06-09,musa asoglu,1
2138,2022-06-09,hasan nasrallah,1103
2139,2022-06-09,sirajuddin haqqani,23
2140,2022-06-09,fuad shukr,2
2141,2022-06-09,abdul reza shahla'i,1
2142,2022-06-09,abdullah ahmed abdullah,2
2143,2022-06-09,hafiz saeed,1544
2144,2022-06-09,abu ubaidah (direye),4
2145,2022-06-09,abdul wali,11
2146,2022-06-09,ali qasir,1
2147,2022-06-09,ali saade,1
2148,2022-06-09,ayman al-zawahiri,45
2149,2022-06-09,faruq al-suri,2
2150,2022-06-09,abubakar shekau,4
2151,2022-06-10,hasan nasrallah,552
2152,2022-06-10,muhammad ja'far qasir,1
2153,2022-06-10,muhammad al-jawlani,2
2154,2022-06-10,mufti noor wali mehsud,14
2155,2022-06-10,jamal saeed abdul rahim,1
2156,2022-06-10,jafar,10
2157,2022-06-10,iyad ag ghali,3
2158,2022-06-10,hasan izz-al-din,2
2159,2022-06-10,sirajuddin haqqani,40
2160,2022-06-10,daniel pearl,1
2161,2022-06-10,ayman al-zawahiri,82
2162,2022-06-10,ahlam ahmad al-tamimi,1
2163,2022-06-10,abubakar shekau,6
2164,2022-06-10,abdulbari al-kotf,2
2165,2022-06-10,abdul saboor,3
2166,2022-06-10,abdul rahman yasin,1
2167,2022-06-10,hafiz saeed,1090
2168,2022-06-11,sirajuddin haqqani,45
2169,2022-06-11,muhammad al-jawlani,12
2170,2022-06-11,mufti noor wali mehsud,111
2171,2022-06-11,mahad karate,2
2172,2022-06-11,jafar,5
2173,2022-06-11,iyad ag ghali,1
2174,2022-06-11,hasan nasrallah,276
2175,2022-06-11,ismail haniyeh,1
2176,2022-06-11,daniel pearl,1
2177,2022-06-11,ayman al-zawahiri,8
2178,2022-06-11,ali qasir,1
2179,2022-06-11,ali al-sha'ir,1
2180,2022-06-11,abubakar shekau,2
2181,2022-06-11,abdullah ahmed abdullah,1
2182,2022-06-11,abdul wali,3
2183,2022-06-11,hafiz saeed,112
2184,2022-06-12,jafar,2
2185,2022-06-12,jamal saeed abdul rahim,1
2186,2022-06-12,mufti noor wali mehsud,28
2187,2022-06-12,muhammad al-jawlani,1
2188,2022-06-12,suellen tennyson,1
2189,2022-06-12,muhammad kawtharani,6
2190,2022-06-12,sirajuddin haqqani,27
2191,2022-06-12,ziyad al-nakhalah,13
2192,2022-06-12,ismail haniyeh,1
2193,2022-06-12,muhammad ja'far qasir,1
2194,2022-06-12,hasan nasrallah,196
2195,2022-06-12,abdikadir mohamed abdikadir,2
2196,2022-06-12,hafiz saeed,155
2197,2022-06-12,duran kalkan,2
2198,2022-06-12,daniel pearl,2
2199,2022-06-12,aziz haqqani,3
2200,2022-06-12,ayman al-zawahiri,9
2201,2022-06-12,amadou koufa,1
2202,2022-06-12,adnan abu walid al-sahrawi,1
2203,2022-06-12,abubakar shekau,1
2204,2022-06-12,abdul wali,14
2205,2022-06-12,abdul reza shahla'i,4
2206,2022-06-12,hasan izz-al-din,3
2207,2022-06-13,ibrahim al-banna,4
2208,2022-06-13,ibrahim taher,1
2209,2022-06-13,iyad ag ghali,3
2210,2022-06-13,jafar,13
2211,2022-06-13,khalil al-rahman haqqani,2
2212,2022-06-13,sirajuddin haqqani,9
2213,2022-06-13,muhammad al-jawlani,5
2214,2022-06-13,muhammad kawtharani,1
2215,2022-06-13,sami jasim muhammad al-jaburi,1
2216,2022-06-13,hasan nasrallah,315
2217,2022-06-13,mufti noor wali mehsud,14
2218,2022-06-13,hasan izz-al-din,3
2219,2022-06-13,ziyad al-nakhalah,5
2220,2022-06-13,duran kalkan,8
2221,2022-06-13,hafiz saeed,55
2222,2022-06-13,abdul reza shahla'i,4
2223,2022-06-13,abdul saboor,2
2224,2022-06-13,abdullah ahmed abdullah,1
2225,2022-06-13,abubakar shekau,5
2226,2022-06-13,abdul wali,11
2227,2022-06-13,ali saade,1
2228,2022-06-13,amadou koufa,2
2229,2022-06-13,ayman al-zawahiri,6
2230,2022-06-13,daniel pearl,2
2231,2022-06-13,adnan abu walid al-sahrawi,2
2232,2022-06-14,jafar,6
2233,2022-06-14,hasan izz-al-din,15
2234,2022-06-14,hasan nasrallah,202
2235,2022-06-14,iyad ag ghali,1
2236,2022-06-14,jamal saeed abdul rahim,1
2237,2022-06-14,sirajuddin haqqani,4
2238,2022-06-14,muhammad al-jawlani,3
2239,2022-06-14,muhammad ja'far qasir,4
2240,2022-06-14,radullan sahiron,1
2241,2022-06-14,sajid mir,1
2242,2022-06-14,suellen tennyson,1
2243,2022-06-14,mufti noor wali mehsud,7
2244,2022-06-14,hafiz saeed,119
2245,2022-06-14,diosdado cabello rondón,1
2246,2022-06-14,daniel pearl,3
2247,2022-06-14,duran kalkan,4
2248,2022-06-14,abdul reza shahla'i,2
2249,2022-06-14,abdul saboor,2
2250,2022-06-14,abdul wali,10
2251,2022-06-14,abdulbari al-kotf,2
2252,2022-06-14,abdul rahman yasin,1
2253,2022-06-14,abubakar shekau,5
2254,2022-06-14,adnan abu walid al-sahrawi,9
2255,2022-06-14,amadou koufa,5
2256,2022-06-14,ayman al-zawahiri,14
2257,2022-06-14,abu ubaidah (direye),1
2258,2022-06-15,iyad ag ghali,1
2259,2022-06-15,sirajuddin haqqani,4
2260,2022-06-15,sayf al-adl,1
2261,2022-06-15,muhammad ja'far qasir,104
2262,2022-06-15,muhammad al-jawlani,4
2263,2022-06-15,mufti noor wali mehsud,3
2264,2022-06-15,mahad karate,41
2265,2022-06-15,suellen tennyson,1
2266,2022-06-15,jafar,42
2267,2022-06-15,ismail haniyeh,2
2268,2022-06-15,jamal saeed abdul rahim,2
2269,2022-06-15,hasan izz-al-din,4
2270,2022-06-15,abdul wali,4
2271,2022-06-15,abubakar shekau,4
2272,2022-06-15,adnan abu walid al-sahrawi,17
2273,2022-06-15,amadou koufa,3
2274,2022-06-15,hasan nasrallah,85
2275,2022-06-15,daniel pearl,1
2276,2022-06-15,diosdado cabello rondón,2
2277,2022-06-15,duran kalkan,68
2278,2022-06-15,hafiz saeed,237
2279,2022-06-15,ayman al-zawahiri,6
2280,2022-06-16,ismail haniyeh,5
2281,2022-06-16,sirajuddin haqqani,6
2282,2022-06-16,sayf al-adl,1
2283,2022-06-16,salim jamil ayyash,4
2284,2022-06-16,muhammad ja'far qasir,38
2285,2022-06-16,muhammad al-jawlani,12
2286,2022-06-16,mufti noor wali mehsud,1
2287,2022-06-16,mahad karate,48
2288,2022-06-16,jafar,48
2289,2022-06-16,iyad ag ghali,2
2290,2022-06-16,hasan nasrallah,75
2291,2022-06-16,hasan izz-al-din,1
2292,2022-06-16,hafiz saeed,475
2293,2022-06-16,abdul wali,7
2294,2022-06-16,abu ubaidah (direye),1
2295,2022-06-16,abubakar shekau,3
2296,2022-06-16,adnan abu walid al-sahrawi,6
2297,2022-06-16,abdul reza shahla'i,3
2298,2022-06-16,ayman al-zawahiri,4
2299,2022-06-16,daniel pearl,3
2300,2022-06-16,diosdado cabello rondón,2
2301,2022-06-16,duran kalkan,6
2302,2022-06-16,amadou koufa,5
2303,2022-06-17,ismail haniyeh,2
2304,2022-06-17,sirajuddin haqqani,2
2305,2022-06-17,radullan sahiron,1
2306,2022-06-17,muhammad ja'far qasir,52
2307,2022-06-17,muhammad al-jawlani,11
2308,2022-06-17,mufti noor wali mehsud,2
2309,2022-06-17,mahad karate,15
2310,2022-06-17,khalil al-rahman haqqani,1
2311,2022-06-17,jafar,27
2312,2022-06-17,iyad ag ghali,3
2313,2022-06-17,hasan nasrallah,337
2314,2022-06-17,hafiz saeed,539
2315,2022-06-17,hasan izz-al-din,1
2316,2022-06-17,hafiz abdul rahman makki,23
2317,2022-06-17,daniel pearl,1
2318,2022-06-17,ayman al-zawahiri,26
2319,2022-06-17,amadou koufa,3
2320,2022-06-17,adnan abu walid al-sahrawi,1
2321,2022-06-17,abu-muhammad al-shimali,1
2322,2022-06-17,abdul wali,4
2323,2022-06-17,abdul reza shahla'i,22
2324,2022-06-17,abdul rahman yasin,1
2325,2022-06-18,ismail haniyeh,2
2326,2022-06-18,jafar,52
2327,2022-06-18,mufti noor wali mehsud,16
2328,2022-06-18,muhammad al-jawlani,3
2329,2022-06-18,hafiz saeed,2780
2330,2022-06-18,radullan sahiron,9
2331,2022-06-18,sayf al-adl,1
2332,2022-06-18,sirajuddin haqqani,10
2333,2022-06-18,hasan nasrallah,253
2334,2022-06-18,muhammad ja'far qasir,15
2335,2022-06-18,ziyad al-nakhalah,1
2336,2022-06-18,daniel pearl,2
2337,2022-06-18,hafiz abdul rahman makki,1
2338,2022-06-18,duran kalkan,1
2339,2022-06-18,aziz haqqani,1
2340,2022-06-18,ayman al-zawahiri,9
2341,2022-06-18,adnan abu walid al-sahrawi,3
2342,2022-06-18,abubakar shekau,1
2343,2022-06-18,abdul wali,3
2344,2022-06-18,abdul saboor,2
2345,2022-06-18,abdul reza shahla'i,3
2346,2022-06-18,hasan izz-al-din,5
2347,2022-06-19,mufti noor wali mehsud,5
2348,2022-06-19,mahad karate,1
2349,2022-06-19,mangal bagh,1
2350,2022-06-19,muhammad al-jawlani,16
2351,2022-06-19,khalil al-rahman haqqani,1
2352,2022-06-19,radullan sahiron,3
2353,2022-06-19,sirajuddin haqqani,14
2354,2022-06-19,william buckley,3
2355,2022-06-19,muhammad ja'far qasir,3
2356,2022-06-19,jafar,24
2357,2022-06-19,abdul wali,3
2358,2022-06-19,hasan nasrallah,66
2359,2022-06-19,hafiz saeed,935
2360,2022-06-19,duran kalkan,1
2361,2022-06-19,daniel pearl,1
2362,2022-06-19,ayman al-zawahiri,14
2363,2022-06-19,ali al-sha'ir,1
2364,2022-06-19,adnan abu walid al-sahrawi,1
2365,2022-06-19,ismail haniyeh,10
2366,2022-06-19,abdul reza shahla'i,1
2367,2022-06-20,jafar,36
2368,2022-06-20,jamal saeed abdul rahim,1
2369,2022-06-20,mahad karate,1
2370,2022-06-20,mufti noor wali mehsud,11
2371,2022-06-20,sirajuddin haqqani,31
2372,2022-06-20,muhammad ja'far qasir,10
2373,2022-06-20,sayf al-adl,2
2374,2022-06-20,ismail haniyeh,4
2375,2022-06-20,muhammad al-jawlani,5
2376,2022-06-20,hasib muhammad hadwan,2
2377,2022-06-20,iyad ag ghali,5
2378,2022-06-20,hasan izz-al-din,2
2379,2022-06-20,hasan nasrallah,108
2380,2022-06-20,abdul wali,4
2381,2022-06-20,abubakar shekau,2
2382,2022-06-20,ali al-sha'ir,14
2383,2022-06-20,amadou koufa,22
2384,2022-06-20,adnan abu walid al-sahrawi,1
2385,2022-06-20,diosdado cabello rondón,2
2386,2022-06-20,duran kalkan,3
2387,2022-06-20,hafiz saeed,193
2388,2022-06-20,ayman al-zawahiri,7
2389,2022-06-21,jafar,22
2390,2022-06-21,ibrahim haji jama,1
2391,2022-06-21,ibrahim taher,1
2392,2022-06-21,ismail haniyeh,48
2393,2022-06-21,iyad ag ghali,4
2394,2022-06-21,mufti noor wali mehsud,8
2395,2022-06-21,sanaullah ghafari,1
2396,2022-06-21,muhammad ja'far qasir,1
2397,2022-06-21,william buckley,1
2398,2022-06-21,sami al-uraydi,1
2399,2022-06-21,sirajuddin haqqani,42
2400,2022-06-21,hasan nasrallah,47
2401,2022-06-21,muhammad al-jawlani,6
2402,2022-06-21,hasan izz-al-din,4
2403,2022-06-21,abdullahi osman mohamed,1
2404,2022-06-21,duran kalkan,1
2405,2022-06-21,abdul reza shahla'i,5
2406,2022-06-21,hafiz saeed,60
2407,2022-06-21,abdul wali,4
2408,2022-06-21,abubakar shekau,5
2409,2022-06-21,adnan abu walid al-sahrawi,1
2410,2022-06-21,ali al-sha'ir,1
2411,2022-06-21,abdul saboor,1
2412,2022-06-21,amadou koufa,34
2413,2022-06-21,ayman al-zawahiri,3
2414,2022-06-21,cemil bayik,5
2415,2022-06-21,daniel pearl,2
2416,2022-06-21,diosdado cabello rondón,1
2417,2022-06-21,ali saade,1
2418,2022-06-22,henry castellanos garzón,1
2419,2022-06-22,sirajuddin haqqani,26
2420,2022-06-22,sayf al-adl,1
2421,2022-06-22,sajid mir,1
2422,2022-06-22,muhammad ja'far qasir,2
2423,2022-06-22,mufti noor wali mehsud,1
2424,2022-06-22,jafar,14
2425,2022-06-22,iyad ag ghali,3
2426,2022-06-22,zulkarnaen,1
2427,2022-06-22,hasan nasrallah,159
2428,2022-06-22,ismail haniyeh,14
2429,2022-06-22,hafiz saeed,36
2430,2022-06-22,abdikadir mohamed abdikadir,1
2431,2022-06-22,abdul reza shahla'i,3
2432,2022-06-22,abdul wali,4
2433,2022-06-22,abubakar shekau,31
2434,2022-06-22,hasan izz-al-din,1
2435,2022-06-22,amadou koufa,2
2436,2022-06-22,ayman al-zawahiri,4
2437,2022-06-22,daniel pearl,1
2438,2022-06-22,duran kalkan,1
2439,2022-06-22,ali al-sha'ir,2
2440,2022-06-23,hasan nasrallah,297
2441,2022-06-23,ziyad al-nakhalah,1
2442,2022-06-23,sirajuddin haqqani,145
2443,2022-06-23,salih al-aruri,1
2444,2022-06-23,sajid mir,2
2445,2022-06-23,muhammad al-jawlani,7
2446,2022-06-23,jafar,55
2447,2022-06-23,iyad ag ghali,1
2448,2022-06-23,ismail haniyeh,334
2449,2022-06-23,hasan izz-al-din,1
2450,2022-06-23,hafiz saeed,30
2451,2022-06-23,diosdado cabello rondón,2
2452,2022-06-23,ayman al-zawahiri,10
2453,2022-06-23,amadou koufa,16
2454,2022-06-23,adnan abu walid al-sahrawi,1
2455,2022-06-23,abubakar shekau,5
2456,2022-06-23,abdulbari al-kotf,1
2457,2022-06-23,abdul wali,8
2458,2022-06-23,abdul reza shahla'i,2
2459,2022-06-23,abdul rahman yasin,1
2460,2022-06-23,abdikadir mohamed abdikadir,1
2461,2022-06-24,mufti noor wali mehsud,1
2462,2022-06-24,muhammad al-jawlani,1
2463,2022-06-24,muhammad ja'far qasir,1
2464,2022-06-24,sajid mir,688
2465,2022-06-24,zulkarnaen,6
2466,2022-06-24,sayf al-adl,1
2467,2022-06-24,sirajuddin haqqani,449
2468,2022-06-24,ziyad al-nakhalah,8
2469,2022-06-24,jafar,24
2470,2022-06-24,salih al-aruri,5
2471,2022-06-24,ismail haniyeh,169
2472,2022-06-24,ibrahim taher,1
2473,2022-06-24,henry castellanos garzón,1
2474,2022-06-24,abdul wali,14
2475,2022-06-24,abubakar shekau,2
2476,2022-06-24,ali al-sha'ir,2
2477,2022-06-24,amadou koufa,65
2478,2022-06-24,abdul reza shahla'i,1
2479,2022-06-24,daniel pearl,1
2480,2022-06-24,hafiz saeed,108
2481,2022-06-24,hasan izz-al-din,1
2482,2022-06-24,hasan nasrallah,375
2483,2022-06-24,ayman al-zawahiri,19
2484,2022-06-25,maalim ayman,1
2485,2022-06-25,zulkarnaen,3
2486,2022-06-25,ziyad al-nakhalah,50
2487,2022-06-25,sirajuddin haqqani,123
2488,2022-06-25,sa’ad bin atef al-awlaki,1
2489,2022-06-25,sayf al-adl,2
2490,2022-06-25,sajid mir,225
2491,2022-06-25,muhammad ja'far qasir,1
2492,2022-06-25,muhammad al-jawlani,1
2493,2022-06-25,mufti noor wali mehsud,9
2494,2022-06-25,khalil al-rahman haqqani,12
2495,2022-06-25,jafar,22
2496,2022-06-25,ismail haniyeh,75
2497,2022-06-25,hasan nasrallah,135
2498,2022-06-25,hafiz saeed,619
2499,2022-06-25,daniel pearl,1
2500,2022-06-25,ayman al-zawahiri,4
2501,2022-06-25,amadou koufa,22
2502,2022-06-25,abu ubaidah (direye),1
2503,2022-06-25,abdul wali,3
2504,2022-06-25,abdul saboor,2
2505,2022-06-25,abdul reza shahla'i,1
2506,2022-06-26,khalil al-rahman haqqani,9
2507,2022-06-26,mangal bagh,1
2508,2022-06-26,mufti noor wali mehsud,2
2509,2022-06-26,zulkarnaen,2
2510,2022-06-26,ziyad al-nakhalah,4
2511,2022-06-26,sajid mir,11
2512,2022-06-26,sayf al-adl,1
2513,2022-06-26,sirajuddin haqqani,15
2514,2022-06-26,jafar,26
2515,2022-06-26,muhammad al-jawlani,4
2516,2022-06-26,ismail haniyeh,187
2517,2022-06-26,daniel pearl,2
2518,2022-06-26,hasan nasrallah,188
2519,2022-06-26,hasan izz-al-din,2
2520,2022-06-26,hafiz saeed,315
2521,2022-06-26,faruq al-suri,1
2522,2022-06-26,duran kalkan,1
2523,2022-06-26,ayman al-zawahiri,2
2524,2022-06-26,amadou koufa,17
2525,2022-06-26,abubakar shekau,6
2526,2022-06-26,abu ‘abd al-karim al-masri,1
2527,2022-06-26,abdul wali,5
2528,2022-06-26,ibrahim taher,1
2529,2022-06-27,ismail haniyeh,39
2530,2022-06-27,jafar,39
2531,2022-06-27,khalil al-rahman haqqani,3
2532,2022-06-27,mufti noor wali mehsud,27
2533,2022-06-27,muhammad al-jawlani,3
2534,2022-06-27,sirajuddin haqqani,6
2535,2022-06-27,radullan sahiron,1
2536,2022-06-27,sajid mir,18
2537,2022-06-27,salih al-aruri,1
2538,2022-06-27,sami al-uraydi,1
2539,2022-06-27,ibrahim al-banna,1
2540,2022-06-27,muhammad ja'far qasir,2
2541,2022-06-27,henry castellanos garzón,1
2542,2022-06-27,yasin al-suri,1
2543,2022-06-27,hafiz saeed,114
2544,2022-06-27,abdul reza shahla'i,1
2545,2022-06-27,abdul saboor,2
2546,2022-06-27,abdul wali,2
2547,2022-06-27,abubakar shekau,4
2548,2022-06-27,adnan abu walid al-sahrawi,1
2549,2022-06-27,hasan nasrallah,226
2550,2022-06-27,ali al-sha'ir,1
2551,2022-06-27,amadou koufa,17
2552,2022-06-27,ayman al-zawahiri,5
2553,2022-06-27,daniel pearl,2
2554,2022-06-27,diosdado cabello rondón,1
2555,2022-06-27,al mahmoud ag baye,1
2556,2022-06-28,ismail haniyeh,73
2557,2022-06-28,jafar,44
2558,2022-06-28,khalil al-rahman haqqani,2
2559,2022-06-28,mufti noor wali mehsud,1
2560,2022-06-28,muhammad al-jawlani,62
2561,2022-06-28,salih al-aruri,1
2562,2022-06-28,sajid mir,8
2563,2022-06-28,sami al-uraydi,1
2564,2022-06-28,sayf al-adl,2
2565,2022-06-28,sirajuddin haqqani,4
2566,2022-06-28,ibrahim taher,1
2567,2022-06-28,radullan sahiron,1
2568,2022-06-28,zulkarnaen,1
2569,2022-06-28,ibrahim al-banna,1
2570,2022-06-28,hafiz saeed,52
2571,2022-06-28,hasan nasrallah,221
2572,2022-06-28,abdul saboor,2
2573,2022-06-28,abdul wali,4
2574,2022-06-28,abubakar shekau,2
2575,2022-06-28,ali saade,2
2576,2022-06-28,abu ‘abd al-karim al-masri,3
2577,2022-06-28,ayman al-zawahiri,4
2578,2022-06-28,daniel pearl,3
2579,2022-06-28,duran kalkan,1
2580,2022-06-28,faruq al-suri,1
2581,2022-06-28,amadou koufa,7
2582,2022-06-29,mufti noor wali mehsud,197
2583,2022-06-29,hasan nasrallah,91
2584,2022-06-29,ismail haniyeh,30
2585,2022-06-29,jafar,51
2586,2022-06-29,sajid mir,10
2587,2022-06-29,hasan izz-al-din,1
2588,2022-06-29,sami al-uraydi,1
2589,2022-06-29,sayf al-adl,1
2590,2022-06-29,sirajuddin haqqani,40
2591,2022-06-29,thomas hargrove,1
2592,2022-06-29,salih al-aruri,1
2593,2022-06-29,hafiz saeed,74
2594,2022-06-29,muhammad al-jawlani,7
2595,2022-06-29,duran kalkan,1
2596,2022-06-29,abdul reza shahla'i,2
2597,2022-06-29,abdullah ahmed abdullah,1
2598,2022-06-29,abu ubaidah (direye),3
2599,2022-06-29,abu ‘abd al-karim al-masri,1
2600,2022-06-29,amadou koufa,5
2601,2022-06-29,abdul wali,1
2602,2022-06-29,ayman al-zawahiri,5
2603,2022-06-29,cemil bayik,1
2604,2022-06-29,daniel pearl,4
2605,2022-06-29,diosdado cabello rondón,3
2606,2022-06-29,faruq al-suri,2
2607,2022-06-30,jafar,27
2608,2022-06-30,ziyad al-nakhalah,1
2609,2022-06-30,thomas hargrove,1
2610,2022-06-30,sirajuddin haqqani,22
2611,2022-06-30,sayf al-adl,2
2612,2022-06-30,sajid mir,9
2613,2022-06-30,mufti noor wali mehsud,60
2614,2022-06-30,maalim ayman,1
2615,2022-06-30,ismail haniyeh,10
2616,2022-06-30,hasan nasrallah,172
2617,2022-06-30,hasan izz-al-din,4
2618,2022-06-30,hafiz saeed,47
2619,2022-06-30,diosdado cabello rondón,2
2620,2022-06-30,daniel pearl,1
2621,2022-06-30,ayman al-zawahiri,8
2622,2022-06-30,amadou koufa,21
2623,2022-06-30,abdul wali,2
2624,2022-06-30,abdul saboor,2
2625,2022-06-30,abdul reza shahla'i,1
2626,2022-07-01,maalim ayman,7
2627,2022-07-01,mark rich,1
2628,2022-07-01,mufti noor wali mehsud,23
2629,2022-07-01,muhammad al-jawlani,6
2630,2022-07-01,muhammad ja'far qasir,1
2631,2022-07-01,sirajuddin haqqani,54
2632,2022-07-01,salih al-aruri,4
2633,2022-07-01,sayf al-adl,10
2634,2022-07-01,jafar,32
2635,2022-07-01,ziyad al-nakhalah,19
2636,2022-07-01,sajid mir,1
2637,2022-07-01,iyad ag ghali,1
2638,2022-07-01,ismail haniyeh,47
2639,2022-07-01,hasan nasrallah,174
2640,2022-07-01,abdul saboor,2
2641,2022-07-01,abdul wali,11
2642,2022-07-01,abubakar shekau,9
2643,2022-07-01,adnan abu walid al-sahrawi,1
2644,2022-07-01,ali al-sha'ir,2
2645,2022-07-01,abdul reza shahla'i,6
2646,2022-07-01,ayman al-zawahiri,12
2647,2022-07-01,daniel pearl,42
2648,2022-07-01,hafiz saeed,21
2649,2022-07-01,hasan izz-al-din,2
2650,2022-07-01,amadou koufa,23
2651,2022-07-02,iyad ag ghali,2
2652,2022-07-02,jafar,15
2653,2022-07-02,maalim ayman,11
2654,2022-07-02,maalim salman,1
2655,2022-07-02,mangal bagh,2
2656,2022-07-02,sayf al-adl,12
2657,2022-07-02,sirajuddin haqqani,58
2658,2022-07-02,suellen tennyson,1
2659,2022-07-02,ziyad al-nakhalah,17
2660,2022-07-02,ismail haniyeh,6
2661,2022-07-02,mufti noor wali mehsud,4
2662,2022-07-02,henry castellanos garzón,5
2663,2022-07-02,hasan izz-al-din,5
2664,2022-07-02,hasan nasrallah,138
2665,2022-07-02,abdul saboor,6
2666,2022-07-02,abdul wali,1
2667,2022-07-02,hasib muhammad hadwan,1
2668,2022-07-02,ahmed iman ali,1
